split_time,window_size,epoch,loss
500,24,39,11.722322463989258
500,24,40,11.698708534240723
500,24,41,11.669548034667969
500,24,42,11.638583183288574
500,24,43,11.637773513793945
500,24,44,11.606751441955566
500,24,45,11.591480255126953
500,24,46,11.554553031921387
500,24,47,11.534014701843262
500,24,48,11.534863471984863
500,24,49,11.501684188842773
500,24,50,11.493181228637695
500,24,51,11.46390438079834
500,24,52,11.448182106018066
500,24,53,11.438615798950195
500,24,54,11.413329124450684
500,24,55,11.408699035644531
500,24,56,11.387913703918457
500,24,57,11.381186485290527
500,24,58,11.366731643676758
500,24,59,11.350544929504395
500,24,60,11.335405349731445
500,24,61,11.331677436828613
500,24,62,11.317992210388184
500,24,63,11.305644989013672
500,24,64,11.285981178283691
500,24,65,11.279940605163574
500,24,66,11.28927993774414
500,24,67,11.287147521972656
500,24,68,11.26052188873291
500,24,69,11.240437507629395
500,24,70,11.22519302368164
500,24,71,11.231119155883789
500,24,72,11.220783233642578
500,24,73,11.208884239196777
500,24,74,11.198492050170898
500,24,75,11.190710067749023
500,24,76,11.1980562210083
500,24,77,11.179134368896484
500,24,78,11.155044555664062
500,24,79,11.157398223876953
500,24,80,11.168214797973633
500,24,81,11.141589164733887
500,24,82,11.141623497009277
500,24,83,11.139726638793945
500,24,84,11.117671012878418
500,24,85,11.104401588439941
500,24,86,11.098217010498047
500,24,87,11.096435546875
500,24,88,11.105681419372559
500,24,89,11.102664947509766
500,24,90,11.082989692687988
500,24,91,11.070876121520996
500,24,92,11.078544616699219
500,24,93,11.07302474975586
500,24,94,11.05030632019043
500,24,95,11.05156421661377
500,24,96,11.043966293334961
500,24,97,11.038662910461426
500,24,98,11.02549934387207
500,24,99,11.028282165527344
500,24,100,11.06361198425293
500,24,101,11.023337364196777
500,24,102,11.017940521240234
500,24,103,11.0281982421875
500,24,104,11.01613712310791
500,24,105,11.00046443939209
500,24,106,10.981589317321777
500,24,107,10.982032775878906
500,24,108,10.971635818481445
500,24,109,10.95820140838623
500,24,110,10.964962005615234
500,24,111,10.955449104309082
500,24,112,10.962807655334473
500,24,113,10.973297119140625
500,24,114,10.938457489013672
500,24,115,10.924853324890137
500,24,116,10.941780090332031
500,24,117,10.95200252532959
500,24,118,10.959085464477539
500,24,119,10.931327819824219
500,24,120,10.924460411071777
500,48,1,59.58125686645508
500,48,2,52.517173767089844
500,48,3,46.012672424316406
500,48,4,39.863285064697266
500,48,5,34.42362976074219
500,48,6,30.06748390197754
500,48,7,26.54044532775879
500,48,8,24.019195556640625
500,48,9,22.338407516479492
500,48,10,21.163009643554688
500,48,11,20.332061767578125
500,48,12,19.67279815673828
500,48,13,19.113943099975586
500,48,14,18.65138053894043
500,48,15,18.24209213256836
500,48,16,17.850597381591797
500,48,17,17.483646392822266
500,48,18,17.12967872619629
500,48,19,16.79527473449707
500,48,20,16.455753326416016
500,48,21,16.1558895111084
500,48,22,15.870462417602539
500,48,23,15.608983993530273
500,48,24,15.356892585754395
500,48,25,15.115729331970215
500,48,26,14.899020195007324
500,48,27,14.669775009155273
500,48,28,14.462510108947754
500,48,29,14.260040283203125
500,48,30,14.071587562561035
500,48,31,13.904328346252441
500,48,32,13.749983787536621
500,48,33,13.59354305267334
500,48,34,13.458097457885742
500,48,35,13.32170295715332
500,48,36,13.191963195800781
500,48,37,13.080549240112305
500,48,38,12.966620445251465
500,48,39,12.855178833007812
500,48,40,12.750287055969238
500,48,41,12.65441608428955
500,48,42,12.561186790466309
500,48,43,12.47547721862793
500,48,44,12.399197578430176
500,48,45,12.32404613494873
500,48,46,12.252686500549316
500,48,47,12.18254280090332
500,48,48,12.118990898132324
500,48,49,12.063836097717285
500,48,50,12.001852989196777
500,48,51,11.94461441040039
500,48,52,11.8931245803833
500,48,53,11.844073295593262
500,48,54,11.791094779968262
500,48,55,11.736703872680664
500,48,56,11.693055152893066
500,48,57,11.653873443603516
500,48,58,11.602882385253906
500,48,59,11.555469512939453
500,48,60,11.499557495117188
500,48,61,11.445196151733398
500,48,62,11.40543270111084
500,48,63,11.355658531188965
500,48,64,11.311297416687012
500,48,65,11.27698802947998
500,48,66,11.226011276245117
500,48,67,11.184699058532715
500,48,68,11.143293380737305
500,48,69,11.118846893310547
500,48,70,11.067497253417969
500,48,71,11.041593551635742
500,48,72,11.007610321044922
500,48,73,10.970671653747559
500,48,74,10.940667152404785
500,48,75,10.914822578430176
500,48,76,10.891154289245605
500,48,77,10.867380142211914
500,48,78,10.849079132080078
500,48,79,10.81787395477295
500,48,80,10.793049812316895
500,48,81,10.76961898803711
500,48,82,10.749419212341309
500,48,83,10.740874290466309
500,48,84,10.718989372253418
500,48,85,10.697277069091797
500,48,86,10.678717613220215
500,48,87,10.658232688903809
500,48,88,10.638744354248047
500,48,89,10.614849090576172
500,48,90,10.592894554138184
500,48,91,10.5779390335083
500,48,92,10.563121795654297
500,48,93,10.537843704223633
500,48,94,10.521238327026367
500,48,95,10.505186080932617
500,48,96,10.48781681060791
500,48,97,10.472024917602539
500,48,98,10.461668968200684
500,48,99,10.443634986877441
500,48,100,10.432727813720703
500,48,101,10.419547080993652
500,48,102,10.410693168640137
500,48,103,10.398242950439453
500,48,104,10.382696151733398
500,48,105,10.371491432189941
500,48,106,10.355865478515625
500,48,107,10.349150657653809
500,48,108,10.333940505981445
500,48,109,10.324481964111328
500,48,110,10.314517974853516
500,48,111,10.304866790771484
500,48,112,10.304343223571777
500,48,113,10.288589477539062
500,48,114,10.274886131286621
500,48,115,10.258265495300293
500,48,116,10.250570297241211
500,48,117,10.246383666992188
500,48,118,10.232720375061035
500,48,119,10.220236778259277
500,48,120,10.205021858215332
500,72,1,53.34938049316406
500,72,2,42.71812438964844
500,72,3,34.95639419555664
500,72,4,28.79659652709961
500,72,5,25.795936584472656
500,72,6,24.217348098754883
500,72,7,22.776626586914062
500,72,8,21.426206588745117
500,72,9,19.996980667114258
500,72,10,18.602890014648438
500,72,11,17.40039825439453
500,72,12,16.485267639160156
500,72,13,15.743279457092285
500,72,14,15.06796932220459
500,72,15,14.47244930267334
500,72,16,14.004678726196289
500,72,17,13.609844207763672
500,72,18,13.302268981933594
500,72,19,13.057849884033203
500,72,20,12.85714054107666
500,72,21,12.698107719421387
500,72,22,12.554938316345215
500,72,23,12.43736743927002
500,72,24,12.32262134552002
500,72,25,12.236395835876465
500,72,26,12.139252662658691
500,72,27,12.058313369750977
500,72,28,11.987361907958984
500,72,29,11.91624927520752
500,72,30,11.863869667053223
500,72,31,11.799405097961426
500,72,32,11.728949546813965
500,72,33,11.657495498657227
500,72,34,11.610607147216797
500,72,35,11.544609069824219
500,72,36,11.4846830368042
500,72,37,11.4387788772583
500,72,38,11.383808135986328
500,72,39,11.320125579833984
500,72,40,11.267742156982422
500,72,41,11.212241172790527
500,72,42,11.167795181274414
500,72,43,11.118426322937012
500,72,44,11.073148727416992
500,72,45,11.025854110717773
500,72,46,10.989164352416992
500,72,47,10.932766914367676
500,72,48,10.890300750732422
500,72,49,10.851568222045898
500,72,50,10.806045532226562
500,72,51,10.770519256591797
500,72,52,10.734309196472168
500,72,53,10.698468208312988
500,72,54,10.666250228881836
500,72,55,10.630099296569824
500,72,56,10.608328819274902
500,72,57,10.568224906921387
500,72,58,10.52946662902832
500,72,59,10.50269603729248
500,72,60,10.478912353515625
500,72,61,10.446721076965332
500,72,62,10.417153358459473
500,72,63,10.390412330627441
500,72,64,10.364048957824707
500,72,65,10.333556175231934
500,72,66,10.317015647888184
500,72,67,10.278210639953613
500,72,68,10.249738693237305
500,72,69,10.220878601074219
500,72,70,10.20424747467041
500,72,71,10.176094055175781
500,72,72,10.16121768951416
500,72,73,10.134712219238281
500,72,74,10.112102508544922
500,72,75,10.098706245422363
500,72,76,10.09034538269043
500,72,77,10.075981140136719
500,72,78,10.067412376403809
500,72,79,10.042985916137695
500,72,80,10.017839431762695
500,72,81,10.005831718444824
500,72,82,9.99695873260498
500,72,83,9.966564178466797
500,72,84,9.957175254821777
500,72,85,9.941553115844727
500,72,86,9.932327270507812
500,72,87,9.918028831481934
500,72,88,9.90662670135498
500,72,89,9.896807670593262
500,72,90,9.882038116455078
500,72,91,9.86324691772461
500,72,92,9.846071243286133
500,72,93,9.835415840148926
500,72,94,9.824509620666504
500,72,95,9.829968452453613
500,72,96,9.809733390808105
500,72,97,9.78940200805664
500,72,98,9.781220436096191
500,72,99,9.771158218383789
500,72,100,9.763886451721191
500,72,101,9.750728607177734
500,72,102,9.740887641906738
500,72,103,9.726415634155273
500,72,104,9.725663185119629
500,72,105,9.718388557434082
500,72,106,9.7047758102417
500,72,107,9.685924530029297
500,72,108,9.676153182983398
500,72,109,9.66718578338623
500,72,110,9.652180671691895
500,72,111,9.647427558898926
500,72,112,9.649526596069336
500,72,113,9.636752128601074
500,72,114,9.615775108337402
500,72,115,9.617202758789062
500,72,116,9.607980728149414
500,72,117,9.599435806274414
500,72,118,9.584321022033691
500,72,119,9.574097633361816
500,72,120,9.581381797790527
500,100,1,100.43125915527344
500,100,2,67.65609741210938
500,100,3,42.24653625488281
500,100,4,29.18558120727539
500,100,5,25.295122146606445
500,100,6,23.087360382080078
500,100,7,21.400907516479492
500,100,8,20.01732635498047
500,100,9,18.78264808654785
500,100,10,17.69188690185547
500,100,11,16.762964248657227
500,100,12,15.9544677734375
500,100,13,15.286038398742676
500,100,14,14.627314567565918
500,100,15,14.12858772277832
500,100,16,13.761736869812012
500,100,17,13.46224594116211
500,100,18,13.199995994567871
500,100,19,12.97887897491455
500,100,20,12.772103309631348
500,100,21,12.585456848144531
500,100,22,12.40833854675293
500,100,23,12.270913124084473
500,100,24,12.116905212402344
500,100,25,11.975625991821289
500,100,26,11.849247932434082
500,100,27,11.724041938781738
500,100,28,11.602685928344727
500,100,29,11.510705947875977
500,100,30,11.4218111038208
500,100,31,11.350192070007324
500,100,32,11.291468620300293
500,100,33,11.22866439819336
500,100,34,11.178027153015137
500,100,35,11.125860214233398
500,100,36,11.080504417419434
500,100,37,11.040143013000488
500,100,38,10.994014739990234
500,100,39,10.959545135498047
500,100,40,10.927011489868164
500,100,41,10.874134063720703
500,100,42,10.857233047485352
500,100,43,10.800418853759766
500,100,44,10.768245697021484
500,100,45,10.722983360290527
500,100,46,10.640327453613281
500,100,47,10.55905532836914
500,100,48,10.511163711547852
500,100,49,10.479547500610352
500,100,50,10.446806907653809
500,100,51,10.421969413757324
500,100,52,10.392094612121582
500,100,53,10.379973411560059
500,100,54,10.354450225830078
500,100,55,10.325221061706543
500,100,56,10.304133415222168
500,100,57,10.298297882080078
500,100,58,10.27175521850586
500,100,59,10.257476806640625
500,100,60,10.232622146606445
500,100,61,10.229063987731934
500,100,62,10.204341888427734
500,100,63,10.185273170471191
500,100,64,10.166037559509277
500,100,65,10.138914108276367
500,100,66,10.129661560058594
500,100,67,10.092721939086914
500,100,68,10.07703685760498
500,100,69,10.054974555969238
500,100,70,10.034642219543457
500,100,71,10.019773483276367
500,100,72,10.008228302001953
500,100,73,9.978924751281738
500,100,74,9.956542015075684
500,100,75,9.943465232849121
500,100,76,9.9270601272583
500,100,77,9.913023948669434
500,100,78,9.902149200439453
500,100,79,9.887944221496582
500,100,80,9.866271018981934
500,100,81,9.84972095489502
500,100,82,9.839195251464844
500,100,83,9.820666313171387
500,100,84,9.803534507751465
500,100,85,9.791483879089355
500,100,86,9.776205062866211
500,100,87,9.766088485717773
500,100,88,9.752755165100098
500,100,89,9.74142837524414
500,100,90,9.726157188415527
500,100,91,9.713216781616211
500,100,92,9.700222969055176
500,100,93,9.69290828704834
500,100,94,9.677294731140137
500,100,95,9.666389465332031
500,100,96,9.655797958374023
500,100,97,9.647150039672852
500,100,98,9.632532119750977
500,100,99,9.620869636535645
500,100,100,9.613504409790039
500,100,101,9.601226806640625
500,100,102,9.594271659851074
500,100,103,9.584087371826172
500,100,104,9.570757865905762
500,100,105,9.5590238571167
500,100,106,9.548866271972656
500,100,107,9.54166030883789
500,100,108,9.531435012817383
500,100,109,9.530017852783203
500,100,110,9.51306438446045
500,100,111,9.502240180969238
500,100,112,9.498133659362793
500,100,113,9.494860649108887
500,100,114,9.486869812011719
500,100,115,9.469650268554688
500,100,116,9.457117080688477
500,100,117,9.444170951843262
500,100,118,9.434454917907715
500,100,119,9.423641204833984
500,100,120,9.420539855957031
400,4,1,46.9430046081543
400,4,2,43.35586929321289
400,4,3,39.68693161010742
400,4,4,33.74285125732422
400,4,5,27.398195266723633
400,4,6,23.07969093322754
400,4,7,21.127897262573242
400,4,8,20.289615631103516
400,4,9,19.619356155395508
400,4,10,18.967145919799805
400,4,11,18.319387435913086
400,4,12,17.597881317138672
400,4,13,16.918975830078125
400,4,14,16.35308837890625
400,4,15,15.94300651550293
400,4,16,15.598068237304688
400,4,17,15.340058326721191
400,4,18,15.1444091796875
400,4,19,14.966025352478027
400,4,20,14.804549217224121
400,4,21,14.651622772216797
400,4,22,14.523070335388184
400,4,23,14.38940143585205
400,4,24,14.278594970703125
400,4,25,14.179640769958496
400,4,26,14.08029842376709
400,4,27,13.986483573913574
400,4,28,13.935185432434082
400,4,29,13.821722984313965
400,4,30,13.764373779296875
400,4,31,13.690573692321777
400,4,32,13.594420433044434
400,4,33,13.53848934173584
400,4,34,13.466303825378418
400,4,35,13.392022132873535
400,4,36,13.315116882324219
400,4,37,13.266265869140625
400,4,38,13.194416046142578
400,4,39,13.145170211791992
400,4,40,13.10411262512207
400,4,41,13.05896282196045
400,4,42,13.027172088623047
400,4,43,12.97006893157959
400,4,44,12.962250709533691
400,4,45,12.906025886535645
400,4,46,12.913934707641602
400,4,47,12.872940063476562
400,4,48,12.836034774780273
400,4,49,12.8086576461792
400,4,50,12.780324935913086
400,4,51,12.765643119812012
400,4,52,12.738617897033691
400,4,53,12.713547706604004
400,4,54,12.694989204406738
400,4,55,12.675780296325684
400,4,56,12.657748222351074
400,4,57,12.636828422546387
400,4,58,12.643288612365723
400,4,59,12.60185718536377
400,4,60,12.602851867675781
400,4,61,12.546677589416504
400,4,62,12.530328750610352
400,4,63,12.517095565795898
400,4,64,12.501073837280273
400,4,65,12.477965354919434
400,4,66,12.478361129760742
400,4,67,12.48777961730957
400,4,68,12.444528579711914
400,4,69,12.473910331726074
400,4,70,12.413321495056152
400,4,71,12.39892578125
400,4,72,12.415312767028809
400,4,73,12.388331413269043
400,4,74,12.369463920593262
400,4,75,12.35755729675293
400,4,76,12.337699890136719
400,4,77,12.331198692321777
400,4,78,12.324230194091797
400,4,79,12.320097923278809
400,4,80,12.309313774108887
400,4,81,12.287270545959473
400,4,82,12.272436141967773
400,4,83,12.277738571166992
400,4,84,12.268417358398438
400,4,85,12.269573211669922
400,4,86,12.260831832885742
400,4,87,12.239514350891113
400,4,88,12.226938247680664
400,4,89,12.223750114440918
400,4,90,12.213455200195312
400,4,91,12.226502418518066
400,4,92,12.20273494720459
400,4,93,12.208128929138184
400,4,94,12.194315910339355
400,4,95,12.196666717529297
400,4,96,12.173696517944336
400,4,97,12.192337989807129
400,4,98,12.155739784240723
400,4,99,12.180366516113281
400,4,100,12.152935981750488
400,4,101,12.147868156433105
400,4,102,12.135757446289062
400,4,103,12.1343412399292
400,4,104,12.126490592956543
400,4,105,12.118108749389648
400,4,106,12.124161720275879
400,4,107,12.148534774780273
400,4,108,12.120141983032227
400,4,109,12.112312316894531
400,4,110,12.104774475097656
400,4,111,12.090609550476074
400,4,112,12.119616508483887
400,4,113,12.124842643737793
400,4,114,12.093345642089844
400,4,115,12.067294120788574
400,4,116,12.084524154663086
400,4,117,12.067859649658203
400,4,118,12.050660133361816
400,4,119,12.055967330932617
400,4,120,12.054278373718262
400,12,1,224.75900268554688
400,12,2,209.1328887939453
400,12,3,196.16757202148438
400,12,4,184.47726440429688
400,12,5,172.9270477294922
400,12,6,161.4267120361328
400,12,7,149.92042541503906
400,12,8,138.27931213378906
400,12,9,126.39727020263672
400,12,10,114.26542663574219
400,12,11,101.6718978881836
400,12,12,88.239013671875
400,12,13,74.30757141113281
400,12,14,58.09614562988281
400,12,15,36.63783264160156
400,12,16,27.93372917175293
400,12,17,22.940975189208984
400,12,18,20.370500564575195
400,12,19,19.000904083251953
400,12,20,18.1927433013916
400,12,21,17.548128128051758
400,12,22,17.001789093017578
400,12,23,16.476421356201172
400,12,24,15.983362197875977
400,12,25,15.509033203125
400,12,26,15.092914581298828
400,12,27,14.744215965270996
400,12,28,14.45190715789795
400,12,29,14.204893112182617
400,12,30,14.016008377075195
400,12,31,13.863419532775879
400,12,32,13.729158401489258
400,12,33,13.599498748779297
400,12,34,13.487727165222168
400,12,35,13.386423110961914
400,12,36,13.303903579711914
400,12,37,13.206787109375
400,12,38,13.12656307220459
400,12,39,13.04255199432373
400,12,40,12.99140739440918
400,12,41,12.907872200012207
400,12,42,12.86131763458252
400,12,43,12.787191390991211
400,12,44,12.733928680419922
400,12,45,12.685853004455566
400,12,46,12.629014015197754
400,12,47,12.595566749572754
400,12,48,12.50674819946289
400,12,49,12.461811065673828
400,12,50,12.42117691040039
400,12,51,12.375751495361328
400,12,52,12.324930191040039
400,12,53,12.28666877746582
400,12,54,12.249065399169922
400,12,55,12.218167304992676
400,12,56,12.193934440612793
400,12,57,12.142498016357422
400,12,58,12.094512939453125
400,12,59,12.07138729095459
400,12,60,12.056175231933594
400,12,61,11.995208740234375
400,12,62,11.980369567871094
400,12,63,11.955199241638184
400,12,64,11.946883201599121
400,12,65,11.88325309753418
400,12,66,11.859883308410645
400,12,67,11.84257984161377
400,12,68,11.799912452697754
400,12,69,11.776708602905273
400,12,70,11.744562149047852
400,12,71,11.722269058227539
400,12,72,11.697919845581055
400,12,73,11.66149616241455
400,12,74,11.620074272155762
400,12,75,11.59672737121582
400,12,76,11.579822540283203
400,12,77,11.558771133422852
400,12,78,11.516756057739258
400,12,79,11.494094848632812
400,12,80,11.502786636352539
400,12,81,11.45456600189209
400,12,82,11.431787490844727
400,12,83,11.406817436218262
400,12,84,11.394814491271973
400,12,85,11.367934226989746
400,12,86,11.333312034606934
400,12,87,11.305519104003906
400,12,88,11.3005952835083
400,12,89,11.277088165283203
400,12,90,11.251564025878906
400,12,91,11.234283447265625
400,12,92,11.24331283569336
400,12,93,11.241174697875977
400,12,94,11.205476760864258
400,12,95,11.205297470092773
400,12,96,11.185566902160645
400,12,97,11.182097434997559
400,12,98,11.167963981628418
400,12,99,11.151867866516113
400,12,100,11.13644027709961
400,12,101,11.14394474029541
400,12,102,11.131218910217285
400,12,103,11.103318214416504
400,12,104,11.09365463256836
400,12,105,11.09099006652832
400,12,106,11.088468551635742
400,12,107,11.08214282989502
400,12,108,11.085661888122559
400,12,109,11.10749340057373
400,12,110,11.0657320022583
400,12,111,11.067574501037598
400,12,112,11.042305946350098
400,12,113,11.041465759277344
400,12,114,11.042500495910645
400,12,115,11.07091236114502
400,12,116,11.049362182617188
400,12,117,11.016132354736328
400,12,118,11.004724502563477
400,12,119,10.9966459274292
400,12,120,11.004919052124023
400,24,1,55.29546356201172
400,24,2,48.75429916381836
400,24,3,43.6711311340332
400,24,4,39.11477279663086
400,24,5,35.09236145019531
400,24,6,31.311532974243164
400,24,7,27.730670928955078
400,24,8,24.946491241455078
400,24,9,22.887441635131836
400,24,10,21.331682205200195
400,24,11,20.08424949645996
400,24,12,19.02633285522461
400,24,13,18.258241653442383
400,24,14,17.57659149169922
400,24,15,16.90683364868164
400,24,16,16.25814437866211
400,24,17,15.71562385559082
400,24,18,15.261948585510254
400,24,19,14.879487991333008
400,24,20,14.552196502685547
400,24,21,14.260869026184082
400,24,22,13.997385025024414
400,24,23,13.75360107421875
400,24,24,13.541532516479492
400,24,25,13.330443382263184
400,24,26,13.166128158569336
400,24,27,12.984224319458008
400,24,28,12.837319374084473
400,24,29,12.687129974365234
400,24,30,12.572598457336426
400,24,31,12.44482135772705
400,24,32,12.34606647491455
400,24,33,12.24654483795166
400,24,34,12.172762870788574
400,24,35,12.088972091674805
400,24,36,12.019654273986816
400,24,37,11.953375816345215
400,24,38,11.895159721374512
400,24,39,11.840770721435547
400,24,40,11.783832550048828
400,24,41,11.73315715789795
400,24,42,11.692642211914062
400,24,43,11.646129608154297
400,24,44,11.60463809967041
400,24,45,11.565128326416016
400,24,46,11.528108596801758
400,24,47,11.491852760314941
400,24,48,11.464015007019043
400,24,49,11.43168830871582
400,24,50,11.401205062866211
400,24,51,11.378250122070312
400,24,52,11.34852123260498
400,24,53,11.329938888549805
400,24,54,11.303171157836914
400,24,55,11.284610748291016
400,24,56,11.259087562561035
400,24,57,11.239243507385254
400,24,58,11.223492622375488
400,24,59,11.2024507522583
400,24,60,11.194955825805664
400,24,61,11.169242858886719
400,24,62,11.161506652832031
400,24,63,11.135522842407227
400,24,64,11.128335952758789
400,24,65,11.106456756591797
400,24,66,11.086572647094727
400,24,67,11.078740119934082
400,24,68,11.066668510437012
400,24,69,11.04675006866455
400,24,70,11.036280632019043
400,24,71,11.021323204040527
400,24,72,11.01928997039795
400,24,73,11.001158714294434
400,24,74,10.990560531616211
400,24,75,10.984253883361816
400,24,76,10.96614933013916
400,24,77,10.952427864074707
400,24,78,10.944599151611328
400,24,79,10.931310653686523
400,24,80,10.92066764831543
400,24,81,10.90910816192627
400,24,82,10.901564598083496
400,24,83,10.886923789978027
400,24,84,10.88511848449707
400,24,85,10.880514144897461
400,24,86,10.863265991210938
400,24,87,10.85099983215332
400,24,88,10.838672637939453
400,24,89,10.831306457519531
400,24,90,10.819408416748047
400,24,91,10.81306266784668
400,24,92,10.805349349975586
400,24,93,10.791398048400879
400,24,94,10.78737735748291
400,24,95,10.773283004760742
400,24,96,10.762175559997559
400,24,97,10.749140739440918
400,24,98,10.73470687866211
400,24,99,10.724321365356445
400,24,100,10.717011451721191
400,24,101,10.704903602600098
400,24,102,10.691006660461426
400,24,103,10.692815780639648
400,24,104,10.665373802185059
400,24,105,10.659585952758789
400,24,106,10.646122932434082
400,24,107,10.635149002075195
400,24,108,10.628536224365234
400,24,109,10.6141357421875
400,24,110,10.603982925415039
400,24,111,10.592877388000488
400,24,112,10.58753776550293
400,24,113,10.578125
400,24,114,10.55957317352295
400,24,115,10.55052375793457
400,24,116,10.530482292175293
400,24,117,10.51774787902832
400,24,118,10.508864402770996
400,24,119,10.496159553527832
400,24,120,10.490478515625
400,48,1,40.60877990722656
400,48,2,32.85568618774414
400,48,3,27.31566619873047
400,48,4,22.85502052307129
400,48,5,19.53207778930664
400,48,6,18.26649284362793
400,48,7,17.355514526367188
400,48,8,16.573707580566406
400,48,9,16.026294708251953
400,48,10,15.605080604553223
400,48,11,15.271343231201172
400,48,12,14.993515968322754
400,48,13,14.738641738891602
400,48,14,14.512713432312012
400,48,15,14.295083045959473
400,48,16,14.075550079345703
400,48,17,13.869473457336426
400,48,18,13.685344696044922
400,48,19,13.498311996459961
400,48,20,13.333562850952148
400,48,21,13.147320747375488
400,48,22,12.975207328796387
400,48,23,12.804132461547852
400,48,24,12.669042587280273
400,48,25,12.54123306274414
400,48,26,12.428963661193848
400,48,27,12.319747924804688
400,48,28,12.219470024108887
400,48,29,12.106634140014648
400,48,30,12.030172348022461
400,48,31,11.942976951599121
400,48,32,11.871944427490234
400,48,33,11.804717063903809
400,48,34,11.743600845336914
400,48,35,11.681741714477539
400,48,36,11.614770889282227
400,48,37,11.56334114074707
400,48,38,11.510300636291504
400,48,39,11.463960647583008
400,48,40,11.428298950195312
400,48,41,11.388920783996582
400,48,42,11.351213455200195
400,48,43,11.325783729553223
400,48,44,11.281232833862305
400,48,45,11.252388000488281
400,48,46,11.232522964477539
400,48,47,11.187339782714844
400,48,48,11.161383628845215
400,48,49,11.143512725830078
400,48,50,11.124802589416504
400,48,51,11.12222957611084
400,48,52,11.074549674987793
400,48,53,11.04770565032959
400,48,54,11.032340049743652
400,48,55,11.01123046875
400,48,56,10.994074821472168
400,48,57,10.971153259277344
400,48,58,10.944964408874512
400,48,59,10.924386978149414
400,48,60,10.92375373840332
400,48,61,10.89452838897705
400,48,62,10.880532264709473
400,48,63,10.858414649963379
400,48,64,10.849713325500488
400,48,65,10.829094886779785
400,48,66,10.81755542755127
400,48,67,10.803221702575684
400,48,68,10.790732383728027
400,48,69,10.786460876464844
400,48,70,10.763947486877441
400,48,71,10.768136978149414
400,48,72,10.744278907775879
400,48,73,10.727330207824707
400,48,74,10.730340003967285
400,48,75,10.717461585998535
400,48,76,10.708800315856934
400,48,77,10.693818092346191
400,48,78,10.663427352905273
400,48,79,10.66976261138916
400,48,80,10.646965026855469
400,48,81,10.64644718170166
400,48,82,10.639859199523926
400,48,83,10.629284858703613
400,48,84,10.622615814208984
400,48,85,10.600646018981934
400,48,86,10.605401039123535
400,48,87,10.594254493713379
400,48,88,10.57895278930664
400,48,89,10.548867225646973
400,48,90,10.528777122497559
400,48,91,10.519110679626465
400,48,92,10.512048721313477
400,48,93,10.508240699768066
400,48,94,10.490190505981445
400,48,95,10.484967231750488
400,48,96,10.48637580871582
400,48,97,10.466992378234863
400,48,98,10.460926055908203
400,48,99,10.443492889404297
400,48,100,10.440773963928223
400,48,101,10.422893524169922
400,48,102,10.406407356262207
400,48,103,10.408448219299316
400,48,104,10.396733283996582
400,48,105,10.376697540283203
400,48,106,10.360208511352539
400,48,107,10.352051734924316
400,48,108,10.31611442565918
400,48,109,10.315914154052734
400,48,110,10.282055854797363
400,48,111,10.268314361572266
400,48,112,10.241873741149902
400,48,113,10.231623649597168
400,48,114,10.249579429626465
400,48,115,10.233779907226562
400,48,116,10.214629173278809
400,48,117,10.190218925476074
400,48,118,10.189239501953125
400,48,119,10.18557071685791
400,48,120,10.169147491455078
400,72,1,38.290889739990234
400,72,2,32.7779426574707
400,72,3,29.336803436279297
400,72,4,26.589658737182617
400,72,5,24.420570373535156
400,72,6,22.739519119262695
400,72,7,21.217369079589844
400,72,8,19.890958786010742
400,72,9,18.655651092529297
400,72,10,17.535367965698242
400,72,11,16.506183624267578
400,72,12,15.571260452270508
400,72,13,14.775433540344238
400,72,14,14.119373321533203
400,72,15,13.585651397705078
400,72,16,13.136564254760742
400,72,17,12.789851188659668
400,72,18,12.52138900756836
400,72,19,12.300992012023926
400,72,20,12.081090927124023
400,72,21,11.906495094299316
400,72,22,11.770336151123047
400,72,23,11.651033401489258
400,72,24,11.563169479370117
400,72,25,11.489031791687012
400,72,26,11.41628646850586
400,72,27,11.355897903442383
400,72,28,11.297924995422363
400,72,29,11.246706008911133
400,72,30,11.192279815673828
400,72,31,11.144454956054688
400,72,32,11.111088752746582
400,72,33,11.070429801940918
400,72,34,11.036860466003418
400,72,35,10.996065139770508
400,72,36,10.966670036315918
400,72,37,10.943779945373535
400,72,38,10.907377243041992
400,72,39,10.879322052001953
400,72,40,10.861923217773438
400,72,41,10.8345365524292
400,72,42,10.80569839477539
400,72,43,10.783320426940918
400,72,44,10.755681991577148
400,72,45,10.740732192993164
400,72,46,10.725142478942871
400,72,47,10.710179328918457
400,72,48,10.689724922180176
400,72,49,10.677474021911621
400,72,50,10.647499084472656
400,72,51,10.634666442871094
400,72,52,10.618321418762207
400,72,53,10.584835052490234
400,72,54,10.569662094116211
400,72,55,10.547150611877441
400,72,56,10.534405708312988
400,72,57,10.507660865783691
400,72,58,10.4967041015625
400,72,59,10.471091270446777
400,72,60,10.448984146118164
400,72,61,10.409900665283203
400,72,62,10.370771408081055
400,72,63,10.35067081451416
400,72,64,10.327394485473633
400,72,65,10.31594467163086
400,72,66,10.298968315124512
400,72,67,10.256098747253418
400,72,68,10.23109245300293
400,72,69,10.214873313903809
400,72,70,10.19038200378418
400,72,71,10.165068626403809
400,72,72,10.145509719848633
400,72,73,10.125746726989746
400,72,74,10.09917163848877
400,72,75,10.096304893493652
400,72,76,10.057134628295898
400,72,77,10.039788246154785
